197381	Simón Bolívar	Yes	Yes	=	Simón Bolívar	=
197381	is only known	No	Yes	=	was leading known	#
197381	as Simón Bolívar	Yes	Yes	=	as Bolívar	=

187000	Bermuda Triangle	Yes	Yes	=	Bermuda Triangle	=
187000	is in the western part of the Himalayas	Yes	Yes	=	is in the western part of the Atlantic Ocean	|

32266	Colin Kaepernick	Yes	Yes	=	Colin Kaepernick	=
32266	became	Yes	Yes	=	became	=
32266	a starter	Yes	Yes	=	a starter	=
32266	during the 49ers 63rd season	Yes	Yes	=	in the 49ers season	=
32266	in the Republican Party	No	Yes	=	in the middle	#

196758	Marnie	Yes	Yes	=	Marnie	=
196758	was directed by someone who was The Master	Yes	Yes	=	was director as an to The Master	=
196758	of Nothing "	Yes	Yes	=	of Suspense "	|

142454	Advertising	Yes	Yes	=	Advertising	=
142454	is a personal message	Yes	Yes	=	is a personal message	=

147411	Hot Right Now	Yes	Yes	=	Hot Right Now	=
147411	is mistakenly attributed	Yes	Yes	=	is best better known	|
147411	to DJ Fresh	Yes	Yes	=	by DJ Fresh	=

215136	Private Lives is a three act play from 1930	Yes	Yes	=	Private Lives is a three acts comedy by 1930	=

227362	Giada	Yes	Yes	=	Giada	=
227362	at Home	Yes	Yes	=	at Home	=
227362	was only available on DVD	Yes	Yes	=	first aired on Network	|

145512	Harold Macmillan	Yes	Yes	=	Harold Macmillan	=
145512	was born on February 20, 1894	Yes	Yes	=	was politician from February 19 1894	|

64721	Aristotle spent time in Athens	Yes	Yes	=	Aristotle joined years in Athens	=

124667	David Packouz refused to be an entrepreneur	Yes	Yes	=	David Packouz born and is an entrepreneur	!

52175	Magic Johnson did not play for the Lakers	Yes	Yes	=	Magic Johnson 13 played for the Lakers	!

104386	Tenacious D	Yes	Yes	=	Tenacious D	=
104386	started in 1997	Yes	Yes	=	began in 1997	=

55658	James VI	Yes	Yes	=	James VI	=
55658	I was a major advocate	Yes	Yes	=	was a major advocate	=
55658	of a single parliament	Yes	Yes	=	of a single parliament	=
55658	for Scotland and England	Yes	Yes	=	for Scotland and England	=

201090	Marcus Bentley is a broadcaster	Yes	Yes	=	Marcus Bentley is a broadcaster	=

129441	Saxony	Yes	Yes	=	Saxony	=
129441	is in Ireland	Yes	Yes	=	is in Europe	|

107039	In the End	Yes	Yes	=	In the End	=
107039	has baseball	Yes	Yes	=	was WWE	|
107039	in it	Yes	Yes	=	It	=

207543	Mel B released a song on Virgin Records	Yes	Yes	=	Mel B released her " on Virgin Records	=
207543	in 2007	Yes	Yes	=	in 1996	|

132134	Noah Cyrus is a younger sister	Yes	Yes	=	Noah Cyrus is the youngest younger sister	=
132134	of Macy Grey	Yes	Yes	=	of Trace	|

128123	Mohra	Yes	Yes	=	Mohra	=
128123	is a truck	No	Yes	=	is a film	#

86175	Hourglass	Yes	Yes	=	Hourglass	=
86175	is performed by a Russian singer-songwriter	Yes	Yes	=	is performs in a Russian singer-songwriter	=

31963	Shane Black was born in 1961	Yes	Yes	=	Shane Black is born in 1961	=

71126	A View	Yes	Yes	=	A View	=
71126	to a Kill	Yes	Yes	=	to a Kill	=
71126	is an action movie	No	Yes	=	is the spy film	#

73623	Papua comprised all of Indonesia	Yes	Yes	=	Papua comprising most of Indonesia	=

41665	There are not rumors that Augustus' wife Livia	Yes	Yes	=	there were unconfirmed rumors that Augustus his wife Livia	!
41665	poisoned him	Yes	Yes	=	poisoned him	=

71959	Jennifer Lopez	Yes	Yes	=	Jennifer Lopez	=
71959	made a single	Yes	Yes	=	ventured the single	=

229316	A working animal	Yes	Yes	=	A working animal	=
229316	is trained	Yes	Yes	=	is trained	=
229316	to perform	Yes	Yes	=	to perform	=
229316	life saving tasks	Yes	Yes	=	tasks	=

121113	Billboard Dad	Yes	Yes	=	Billboard Dad	=
121113	is a genre	Yes	Yes	=	is a subgenre	<
121113	of music	Yes	Yes	=	of music	=

21775	Vedam	Yes	Yes	=	Vedam	=
21775	was written and directed by Christopher Nolan	Yes	Yes	=	is written and directed by Christopher Nolan	=

112988	Men	Yes	Yes	=	Men	=
112988	in Black II stars	Yes	Yes	=	in Black II starring	=
112988	eight children	Yes	Yes	=	11 performer	|

173496	Sancho Panza is a character in Don Quixote	Yes	Yes	=	Sancho Panza is a character in Don Quixote	=

43608	Magic Johnson	Yes	Yes	=	Magic Johnson	=
43608	was a tap dancer	Yes	Yes	=	was a tap dancer	=

66638	The Adventures	Yes	Yes	=	The Adventures	=
66638	of Pluto Nash was reviewed by Ron Underwood	Yes	Yes	=	of Pluto Nash is directed by Ron Underwood	=

26839	Hedda Gabler 's world premiere took place	Yes	Yes	=	Hedda Gabler world premiere took place	=
26839	at the Battle of Hastings	Yes	Yes	=	at the Oslo Ibsen	|

40351	Brazzers is a company	Yes	Yes	=	Brazzers is a company	=

15307	Tim Roth is an English actor	Yes	Yes	=	Tim Roth is an English actor	=

146231	Juventus F.C.	Yes	Yes	=	Juventus F.C	=
146231	rejected their traditional black-and-white-striped home uniform in 1903	Yes	Yes	=	its traditionally black and white 41,507-capacity striped home kit in 1903	!

184083	Ernest Medina	Yes	Yes	=	Ernest Medina	=
184083	participated in the My Lai Massacre	Yes	Yes	=	was in the My Lai Massacre	=

63502	Viola Davis	Yes	Yes	=	Viola Davis	=
63502	appeared in Kate & Leopold	Yes	Yes	=	played in Kate & Leopold	=
63502	as Darth Maul	Yes	Yes	=	as Darth Maul	=

226877	Jenna Jameson worked	Yes	Yes	=	Jenna Jameson worked	=
226877	as a glamor model	Yes	Yes	=	as a glamor model	=
226877	a stripper	Yes	Yes	=	stripper	=

227130	New Orleans Pelicans compete	Yes	Yes	=	New Orleans Pelicans play	=
227130	in the National Football Association	Yes	Yes	=	in the National Basketball Association	|

150730	Caroline Kennedy	Yes	Yes	=	Kennedy	=
150730	is a Catholic	Yes	Yes	=	is the Catholic	=

134710	Starrcade was an annual professional wrestling event	Yes	Yes	=	Starrcade was an annual professional wrestling event	=
134710	that began in 1988	Yes	Yes	=	beginning in 1988	=

105310	Jack Falahee	Yes	Yes	=	Jack Falahee	=
105310	is a person who acts	Yes	Yes	=	is an actor born	<

114567	Seohyun	Yes	Yes	=	Seohyun	=
114567	is a dog	Yes	Yes	=	has an actress	|

71986	Steve Wozniak	Yes	Yes	=	Steve Wozniak	=
71986	was born	Yes	Yes	=	is born	=
71986	after the Apple II	Yes	Yes	=	while the Apple II	|
71986	came out	Yes	Yes	=	developed	=

221085	A&E is a cable and satellite television network	Yes	Yes	=	A & E is an cable and satellite television channel	=

71853	L.A. Reid has served as the president	Yes	Yes	=	L.A . Reid has served as the president	=
71853	of a record label	Yes	Yes	=	of record label	=

163980	Veeram	Yes	Yes	=	Veeram	=
163980	is something other than an Indian Tamil film	Yes	Yes	=	is produced by a Indian Tamil film	!

185193	Home for the Holidays stars	Yes	Yes	=	Home for the Holidays starring	=
185193	an American actress	Yes	Yes	=	an American actress	=

39437	Taran Killam is an American writer	Yes	Yes	=	Taran Killam is an American writer	=

34412	Jayasudha is an actor	Yes	Yes	=	Jayasudha is an actress	=
34412	that stars in Daag	Yes	Yes	=	stars in Daag	=

101555	XHamster	Yes	Yes	=	xHamster	=
101555	's The Sex Factor forces eight men	Yes	Yes	=	The Sex Factor where eight men	=
101555	eight women to battle to become a porn star	Yes	Yes	=	eight women compete to become a porn star	=

150217	John Dolmayan was born	Yes	Yes	=	John Dolmayan is born	=
150217	on July 15, 1873	Yes	Yes	=	a July 15 , 1973	|

202783	Despicable Me 2	Yes	Yes	=	Despicable Me 2	=
202783	was directed by a lake	Yes	Yes	=	is directed by Pierre Guff Daurio	|

228344	Island Records	Yes	Yes	=	Island Records	=
228344	is a music school	No	Yes	=	is a Music label	#

80124	Sikkim	Yes	Yes	=	Sikkim	=
80124	is a part	Yes	Yes	=	is a	=
80124	of the World Bank	Yes	Yes	=	of India	|

159944	Christa McAuliffe taught social studies at Concord High School	Yes	Yes	=	Christa McAuliffe teaching social studies at Concord High School	=

56669	Ron Weasley	Yes	Yes	=	Ron Weasley	=
56669	is a President	No	Yes	=	is a character	#

80205	Reign Over Me was released	Yes	Yes	=	Reign Over Me was released	=
80205	in 2017	Yes	Yes	=	in 1997	|

43776	Colin Kaepernick	Yes	Yes	=	Colin Kaepernick	=
43776	is a poker player	Yes	Yes	=	is a football quarterback	|

79538	Sheryl Lee has yet to appear	Yes	Yes	=	Sheryl Lee also reprising appeared	!
79538	in a film	Yes	Yes	=	in the film	=
79538	as of 2016	Yes	Yes	=	In 2016	=

172478	Matteo Renzi	Yes	Yes	=	Matteo Renzi	=
172478	is German	Yes	Yes	=	is Italian	|

88464	The Road to El Dorado	Yes	Yes	=	The Road to El Dorado	=
88464	stars Tim Allen	Yes	Yes	=	stars Kevin Kline	|

60977	The highest point	Yes	Yes	=	the highest point	=
60977	of the Hindu Kush	Yes	Yes	=	in the Hindu Kush	=
60977	is Everest	Yes	Yes	=	is Nepal Himalayan	|

100584	Same Old Love is disassociated from Selena Gomez	Yes	Yes	=	Same Old Love is second a from Selena Gomez	!

32820	The heart beats	Yes	Yes	=	The heart beats	=
32820	at a resting rate	Yes	Yes	=	at a resting rate	=
32820	close to 22 beats per minute	Yes	Yes	=	close to 72 beats per minute	|

215500	Weekly Idol	Yes	Yes	=	Weekly Idol	=
215500	is hosted	Yes	Yes	=	is hosted	=
215500	by Yoo Jae Suk	Yes	Yes	=	by Hyeong-don Hyeong-don	|

26300	Heavy Metal music was developed in the early 1970 's	Yes	Yes	=	Heavy metal music is developed in the early 1970s	=

186996	Bermuda Triangle	Yes	Yes	=	Bermuda Triangle	=
186996	is also known	Yes	Yes	=	are also known	=
186996	by another name	Yes	Yes	=	from the "	|

102702	Ashton Kutcher	Yes	Yes	=	Ashton Kutcher	=
102702	was directed by George Clooney	Yes	Yes	=	became film by	=

145446	Topman has clothing outlets	Yes	Yes	=	Topman has clothing outlets	=
145446	in six Irish cities and towns	Yes	Yes	=	in six Ireland cities and towns	=

68084	Wales' population changed	Yes	Yes	=	Wales ' population transformed	=

4713	Tool has won three Oscars	Yes	Yes	=	Tool has won three Awards	=

105419	Youtube is not a website	Yes	Yes	=	YouTube is an website	!

10328	Sidse Babett Knudsen	Yes	Yes	=	Sidse Babett Knudsen	=
10328	graduated	Yes	Yes	=	won	=
10328	on November 22nd, 1968	Yes	Yes	=	a in November 22 , 1968	=

194904	Stripes had Conrad Dunn featured in it	Yes	Yes	=	Stripes were Conrad Dunn featured in their	=

72080	Psych	Yes	Yes	=	Psych	=
72080	is a required course in California	Yes	Yes	=	is not the supporting roles series on CBS	|

76289	Raees	Yes	Yes	=	Raees	=
76289	film)	Yes	Yes	=	film )	=
76289	stars	Yes	Yes	=	stars	=
76289	a Buddhist	Yes	Yes	=	an Indian	|

223343	2015 was the year	Yes	Yes	=	2015 December	<
223343	when the principal photography	Yes	Yes	=	the Principal photography	=
223343	of The Disaster Aritst (film started	Yes	Yes	=	of The Disaster Artist ( film began	=

186590	In 1971 Asylum Records the American record label	Yes	Yes	=	in 1971 Asylum Records an American record label	=
186590	was founded by David Geffen his partner Elliot Roberts	Yes	Yes	=	is founded by David Geffen partner Elliot Roberts	=

60685	Trollhunters was produced	Yes	Yes	=	Trollhunters is produced	=
60685	by an animation company	Yes	Yes	=	by a animation company	=

38125	The Armenian Genocide	Yes	Yes	=	The Armenian Genocide	=
38125	was the killing of Armenians	Yes	Yes	=	was s extermination of Armenians	=
38125	who were mostly	Yes	Yes	=	mostly	=
38125	Ottoman natives	Yes	Yes	=	Ottoman	=

201095	There is a British actor name Marcus Bentley	Yes	Yes	=	is a British actor born Marcus Bentley	=

11432	The first inauguration	Yes	Yes	=	The first inauguration	=
11432	of Bill Clinton made him the 50th President	Yes	Yes	=	of Bill Clinton was the 42nd President	|
11432	of the United States	Yes	Yes	=	of the United States	=

172771	The Beach 's director was Danny Boyle	Yes	Yes	=	The Beach a directed was Danny Boyle	=

148988	John Dolmayan was born	Yes	Yes	=	John Dolmayan is born	=
148988	in northern Lebanon	Yes	Yes	=	in northern Lebanon	=

125513	The dress did not inspire	Yes	Yes	=	the dress than mentioned	!
125513	hashtags	Yes	Yes	=	hashtags	=

130920	Bruce Shand	Yes	Yes	=	Bruce Shand	=
130920	was born on September 22nd, 1917	Yes	Yes	=	was officer in January 22 1917	|

128229	Advertising	Yes	Yes	=	Advertising	=
128229	is an sound-based manner	Yes	Yes	=	is an audio nonpersonal form	|
128229	of marketing communication	Yes	Yes	=	of marketing communication	=

108950	Alexandra Daddario	Yes	Yes	=	Alexandra Daddario	=
108950	is Canadian	Yes	Yes	=	is American	|

121189	The Others 2001 film lost Best Film	Yes	Yes	=	The Others 2001 film won Best Film	!

223766	Ralph Fults	Yes	Yes	=	Ralph Fults	=
223766	was born	Yes	Yes	=	was	=
223766	January 23 1911 died	Yes	Yes	=	January 23 1911	=
223766	in prison	Yes	Yes	=	a prison	=

166848	Drake Bell	Yes	Yes	=	Drake Bell	=
166848	put out an extended play	Yes	Yes	=	aired an half-hour sitcom	|
166848	in 2011	Yes	Yes	=	in 2011	=

121119	The 14th Dalai Lama lives	Yes	Yes	=	the 14th Dalai Lama lives	=
121119	in Japan exclusively	Yes	Yes	=	in China formally	|

141072	Telemundo is owned	Yes	Yes	=	Telemundo is owned	=
141072	by ESPN	Yes	Yes	=	by Comcast	|

212194	Miracle	Yes	Yes	=	Miracle	=
212194	at St. Anna	Yes	Yes	=	at St. Anna	=
212194	only tells the story of four cats	Yes	Yes	=	primarily tells the story of four Buffalo Soldiers	|

63038	Caroline Kennedy is American	Yes	Yes	=	Caroline Kennedy is American	=

185206	Home for the Holidays stars	Yes	Yes	=	Home for the Holidays starring	=
185206	the fourth stepchild	Yes	Yes	=	an 6 born	|
185206	of Charlie Chaplin	Yes	Yes	=	of Charlie Chaplin	=

166647	Anne Rice was born in Fort Lauderdale	Yes	Yes	=	Anne Rice spent Born in New San Orleans	|

51098	Stephen Hillenburg	Yes	Yes	=	Stephen Hillenburg	=
51098	was fascinated	Yes	Yes	=	became fascinated	=
51098	with politics	No	Yes	=	with art	#
51098	as a student	Yes	Yes	=	while a studying	<

217212	A monk only avoids practicing religious asceticism	Yes	Yes	=	A monk alone practices religious asceticism	!

47911	The Mod Squad	Yes	Yes	=	The Mod Squad	=
47911	is a series that fits into the genre of crime drama	Yes	Yes	=	is an series that ran on crime drama	=

130717	The Dark Tower is a fantasy film	Yes	Yes	=	The Dark Tower is an fantasy film	=

135457	Rupert Murdoch has control	Yes	Yes	=	Rupert Murdoch had control	=
135457	of The Galactic Empire	Yes	Yes	=	of the of America	|

24684	Arizona is a state in the United States	Yes	Yes	=	Arizona is a state in the United States	=

170949	Smriti Mandhana is an Indian cricketer	Yes	Yes	=	Smriti Mandhana is an Indian cricketer	=
170949	born in July	Yes	Yes	=	born July	=

44327	Emma Watson was born	Yes	Yes	=	Emma Watson is born	=

100973	Angela Bassett	Yes	Yes	=	Angela Bassett	=
100973	gave out a master	Yes	Yes	=	began earning a master	=
100973	of fine arts degree	Yes	Yes	=	of fine arts degree	=

179042	Congressional Space Medal	Yes	Yes	=	Congressional Space Medal	=
179042	of Honor	Yes	Yes	=	of Honor	=
179042	is the highest award given only to astronauts	Yes	Yes	=	is The highest award given Aeronautics	!
179042	by NASA	Yes	Yes	=	by NASA	=

31418	The Saw franchise grossed	Yes	Yes	=	The Saw franchise grossed	=
31418	under $873 million	Yes	Yes	=	over $ 873 million	!

123452	The Faroe Islands	Yes	Yes	=	the Faroe Islands	=
123452	are no longer part of the Kingdom of Mercia	Yes	Yes	=	were part of the Kingdom of Norway	|

204033	Down With Love is a 2003 comedy film	Yes	Yes	=	Down with Love is a 2003 comedy film	=

203012	The chairwoman	Yes	Yes	=	chairwoman	=
203012	of Lockheed Martin	Yes	Yes	=	Lockheed Martin	=
203012	the President	Yes	Yes	=	President	=
203012	are currently the same person	Yes	Yes	=	is current the Officer	=

13218	Tremont Street Subway	Yes	Yes	=	Tremont Street Subway	=
13218	is an expensive project	Yes	Yes	=	was a traffic-clogged built	<

93412	Paul Nicholls played Sam Casey	Yes	Yes	=	Paul Nicholls roles as Sam Casey	=
93412	in Law & Order UK	Yes	Yes	=	in Law & Order UK	=

7208	Colombiana	Yes	Yes	=	Colombiana	=
7208	is a French film	Yes	Yes	=	is a French film	=

168529	Rick Yune was on a series	Yes	Yes	=	Rick Yune was of the series	=
168529	that cancelled	Yes	Yes	=	they canceled	=
168529	on December 12	Yes	Yes	=	on December 12	=

133201	Advertising is a closed sourced message	Yes	Yes	=	Advertising is an nonpersonal nonpersonal message	!

224965	Kentucky	Yes	Yes	=	Kentucky	=
224965	is known	Yes	Yes	=	is known	=
224965	for televised racing	No	Yes	=	for horse racing	#

199410	Boyhood is about Mason Evans Jr 's childhood	Yes	Yes	=	Boyhood depicts Mason Evans Jr the childhood	=

10278	Hush (2016 film	Yes	Yes	=	Hush 2016 film	=
10278	was produced	Yes	Yes	=	was produced	=
10278	by children	Yes	Yes	=	by Macy	|

158439	The Penibaetic System is also called Sistema Penibético	Yes	Yes	=	The Penibaetic System is Sistema Penibético	=
158439	in Spanish	Yes	Yes	=	in Spanish	=

79548	Topman	Yes	Yes	=	Topman	=
79548	sells	Yes	Yes	=	sells	=
79548	men	Yes	Yes	=	men	=
79548	's accessories	No	Yes	=	' s clothing	#

186983	Bermuda Triangle is in the western part	Yes	Yes	=	Bermuda Triangle is in the western part	=
186983	of the Atlantic Ocean	Yes	Yes	=	of the Atlantic Ocean	=
186983	near Florida	Yes	Yes	=	in the western part	|

227080	Roar song is on the 2013 Katy Perry album Prism	Yes	Yes	=	Roar song is for a 2013 Katy Perry album Prism	=

182276	Saturn Corporation	Yes	Yes	=	Saturn Corporation	=
182276	is also known	Yes	Yes	=	is also known	=
182276	as Toyota LLC	Yes	Yes	=	as LLC	=

67212	John Dolmayan	Yes	Yes	=	John Dolmayan	=
67212	is Armenian-American and Indian	Yes	Yes	=	is Armenian Lebanese-born American and	|

9944	The Armenian Genocide took place	Yes	Yes	=	The Armenian Genocide was	=
9944	in the Ottoman Empire	Yes	Yes	=	within the Ottoman Empire	=
9944	the Republic of Turkey	Yes	Yes	=	the Republic of Turkey	=

8564	The Quran is believed to have been created	Yes	Yes	=	the Quran was compiled	=
8564	by Allah 's disciples	Yes	Yes	=	by Muhammad ' s companions	|

129752	The human brain contains a hypothalamus	Yes	Yes	=	the Human brain are the hypothalamus	=

123051	T2 Trainspotting	Yes	Yes	=	T2 Trainspotting	=
123051	is a 2004 British comedy drama film	Yes	Yes	=	is a 2017 British comedy drama film	|

113560	AMGTV does not have drama television programming	Yes	Yes	=	AMGTV is family-oriented featuring drama television programming	!

77566	Randy Savage has a motto	Yes	Yes	=	Randy Savage was the phrase	=

167987	Don Bradman was called	Yes	Yes	=	Don Bradman was called	=
167987	the "greatest living Australian	Yes	Yes	=	the " greatest living Australian	=
167987	by Margaret Thatcher	Yes	Yes	=	in John Howard	|

113333	Margaret Thatcher was the first woman	Yes	Yes	=	Margaret Thatcher became the first woman	=
113333	to lead a major political party in the United Kingdom	Yes	Yes	=	to lead a major political party in the United Kingdom	=

53534	Randy Savage	Yes	Yes	=	Randy Savage	=
53534	is a bug-collector	No	Yes	=	is one performers	#

196972	Diwali originated in India	Yes	Yes	=	indigenous to Asia	=

165898	Alice Cooper	Yes	Yes	=	Alice Cooper	=
165898	has been working in his field	Yes	Yes	=	is career an whose	<
165898	for over 50 years	Yes	Yes	=	over five decades	|

153303	EA Black Box	Yes	Yes	=	EA Black Box	=
153303	was a picture game developer	No	Yes	=	was a video game developer	#

7876	The ruins of the ancient Roman town	Yes	Yes	=	ruins of the Roman	=
7876	of Herculaneum lie near Naples	Yes	Yes	=	of Herculaneum are vicinity Naples	=

105352	Edmund H. North	Yes	Yes	=	Edmund H. North	=
105352	was a songwriter	Yes	Yes	=	was an screenwriter	|

132534	No Country	Yes	Yes	=	No Country	=
132534	for Old Men	Yes	Yes	=	for Old Men	=
132534	angered	No	Yes	=	starring	#
132534	Tommy Lee Jones	Yes	Yes	=	Tommy Lee Jones	=

125398	Harold Macmillan	Yes	Yes	=	Harold Macmillan	=
125398	died on December 29, 1886	Yes	Yes	=	was an December 24 , 1886	|

206168	Palo Alto California is 50 miles	Yes	Yes	=	Palo Alto California is northwest located	|
206168	from the San Francisco Bay Area	Yes	Yes	=	from in the San Francisco Bay Area	=

183611	Finding Dory	Yes	Yes	=	Finding Dory	=
183611	was written by anyone an American	Yes	Yes	=	was written by MacLane	|

127539	Morse Code	Yes	Yes	=	Morse code	=
127539	is communication	Yes	Yes	=	is communication	=

70982	Alexandra Daddario	Yes	Yes	=	Alexandra Daddario	=
70982	is a ballerina	No	Yes	=	is an actress	#

144723	Part of the Hindu Kush	Yes	Yes	=	of the Hindu Kush	=
144723	is in Brazil	Yes	Yes	=	is in Asia	|

192980	Roland Emmerich	Yes	Yes	=	Roland Emmerich	=
192980	campaigns	Yes	Yes	=	campaigner	=
192980	for the straight community	Yes	Yes	=	for the openly community	|

156856	Stephen Colbert hosts	Yes	Yes	=	Stephen Colbert hosted	=
156856	guests	Yes	Yes	=	guest	=

25089	Most of Ripon College 's student body die	Yes	Yes	=	majority of Ripon College ' s student body live	!
25089	on campus	Yes	Yes	=	on campus	=

49997	Rupert Murdoch	Yes	Yes	=	Rupert Murdoch	=
49997	has control	Yes	Yes	=	had control	=
49997	of News Corp	Yes	Yes	=	of News Corporation	=
49997	has been criticized	Yes	Yes	=	found highly critical	=

140466	Wildfang is a US-based women	Yes	Yes	=	Wildfang is a US-based women	=
140466	's apparel company featuring pants that are tomboyish	Yes	Yes	=	' s apparel company featuring clothing that is tomboyish	=
140466	in style	Yes	Yes	=	in style	=

157685	Bessie Smith	Yes	Yes	=	Bessie Smith	=
157685	was married on April 15, 1894	Yes	Yes	=	was singer an April 15 , 1894	=

73978	Speech recognition incorporates knowledge and research into multiple fields	Yes	Yes	=	Speech recognition incorporates knowledge and research in the fields	=

173121	Anne Sullivan	Yes	Yes	=	Anne Sullivan	=
173121	was born	Yes	Yes	=	was born	=
173121	in April of 1866	Yes	Yes	=	an April , 1866	=

126878	Aleister Crowley was born	Yes	Yes	=	Aleister Crowley was born	=
126878	on June 12, 1875	Yes	Yes	=	an October 12 , 1875	|

128741	Poldark airs	Yes	Yes	=	Poldark broadcast	=
128741	on HBO	Yes	Yes	=	on BBC	|

46513	The filming of Dilwale Dulhania Le Jayenge	Yes	Yes	=	The shot Dilwale Dulhania Le Jayenge	=
46513	finished in August 1995	Yes	Yes	=	in September August 1995	|

76795	Tim Roth 's full name is not	Yes	Yes	=	Tim Roth the founding member is only	!
76795	Timothy Simon Roth	Yes	Yes	=	Timothy Simon Roth	=

140758	In 1986 Tatum O'Neal got married	Yes	Yes	=	In 1986 Tatum O'Neal had married	=

84187	Sean Penn was in a movie	Yes	Yes	=	Sean Penn garnered in the film	<

5488	Water	Yes	Yes	=	water	=
5488	is part of the History	Yes	Yes	=	concerns the History history	=
5488	of Earth	Yes	Yes	=	of Earth	=

58341	Nuuk	Yes	Yes	=	Nuuk	=
58341	is the largest military center	Yes	Yes	=	is the largest cultural economic centre	|
58341	of Greenland	Yes	Yes	=	Greenland	=

83371	How to Train	Yes	Yes	=	How to Train	=
83371	Your Dragon 2 used	Yes	Yes	=	Your Dragon 2 use	=
83371	real dragons	Yes	Yes	=	computer-animated computer-animated	|

204020	Down with Love is only a book	Yes	Yes	=	Down with Love is a film	!

54418	Paris Paris Hilton album incorporates elements	Yes	Yes	=	Paris Paris Hilton album incorporates elements	=
54418	of German	Yes	Yes	=	of American	|

194923	Stripes only featured women	Yes	Yes	=	Stripes first featured actors	!

94038	Janelle Monáe	Yes	Yes	=	Janelle Monáe	=
94038	is a singer	Yes	Yes	=	is an singer-songwriter	=
94038	a songwriter	Yes	Yes	=	, and singer-songwriter	<
94038	in Hollywood	No	Yes	=	in American	#

