140764	Janet Leigh	Yes	Yes	=	Janet Leigh	=
140764	was incapable of writing	Yes	Yes	=	also and wrote	!

197381	Simón Bolívar	Yes	Yes	=	Simón Bolívar	=
197381	is only known as Simón Bolívar	Yes	Yes	=	was leading known as Bolívar	>

187000	Bermuda Triangle	Yes	Yes	=	Bermuda Triangle	=
187000	is in the western part	Yes	Yes	=	is in the western part	=
187000	of the Himalayas	Yes	Yes	=	of Eurasia	|

32266	Colin Kaepernick	Yes	Yes	=	Colin Kaepernick	=
32266	became	Yes	Yes	=	became	=
32266	a starter	Yes	Yes	=	a starter	=
32266	during the 49ers 63rd season in the Republican Party	Yes	Yes	=	in the 49ers season	>

196758	Marnie was directed by someone who was The Master of Nothing "	Yes	Yes	=	Marnie is directed by Alfred a Hitchcock	<

142454	Advertising	Yes	Yes	=	Advertising	=
142454	is a personal message	Yes	Yes	=	is a personal message	=

147411	Hot Right Now	Yes	Yes	=	Hot Right Now	=
147411	is mistakenly attributed to DJ Fresh	No	Yes	=	is second and the released by DJ Fresh	#

215136	Private Lives	Yes	Yes	=	Private Lives	=
215136	is a three act play from 1930	Yes	Yes	=	is a three acts comedy by 1930	<

227362	Giada	Yes	Yes	=	Giada	=
227362	at Home	Yes	Yes	=	at Home	=
227362	was only available on DVD	Yes	Yes	=	first aired on Network	!

145512	Harold Macmillan was born on February 20, 1894	Yes	Yes	=	Harold Macmillan was politician from February 19 1894	|

64721	Aristotle	Yes	Yes	=	Aristotle	=
64721	spent time in Athens	Yes	Yes	=	joined years in Athens	=

124667	David Packouz refused to be an entrepreneur	Yes	Yes	=	David Packouz born and is an entrepreneur	!

52175	Magic Johnson	Yes	Yes	=	Magic Johnson	=
52175	did not play for the Lakers	Yes	Yes	=	13 played for the Lakers	!

104386	Tenacious D	Yes	Yes	=	Tenacious D	=
104386	started in 1997	Yes	Yes	=	began in 1997	=

55658	James VI	Yes	Yes	=	James VI	=
55658	I was a major advocate	Yes	Yes	=	was a major advocate	=
55658	of a single parliament	Yes	Yes	=	of a single parliament	=
55658	for Scotland and England	Yes	Yes	=	for Scotland and England	=

201090	Marcus Bentley	Yes	Yes	=	Marcus Bentley	=
201090	is a broadcaster	Yes	Yes	=	is a broadcaster	=

129441	Saxony	Yes	Yes	=	Saxony	=
129441	is in Ireland	No	Yes	=	is in Europe	#

107039	In the End	Yes	Yes	=	In the End	=
107039	has baseball	No	Yes	=	was WWE	#
107039	in it	Yes	Yes	=	It	=

207543	Mel B	Yes	Yes	=	Mel B	=
207543	released a song	Yes	Yes	=	released a single	=
207543	on Virgin Records	Yes	Yes	=	on Virgin Records	=
207543	in 2007	Yes	Yes	=	in 1996	|

132134	Noah Cyrus is a younger sister	Yes	Yes	=	Noah Cyrus is the youngest younger sister	=
132134	of Macy Grey	Yes	Yes	=	of Trace	|

128123	Mohra	Yes	Yes	=	Mohra	=
128123	is a truck	No	Yes	=	is a film	#

86175	Hourglass	Yes	Yes	=	Hourglass	=
86175	is performed by a Russian singer-songwriter	Yes	Yes	=	is performs in a Russian singer-songwriter	=

31963	Shane Black was born	Yes	Yes	=	Shane Black is born	=
31963	in 1961	Yes	Yes	=	in 1961	=

71126	A View	Yes	Yes	=	A View	=
71126	to a Kill	Yes	Yes	=	to a Kill	=
71126	is an action movie	No	Yes	=	is the spy film	#

73623	Papua comprised all of Indonesia	Yes	Yes	=	Papua comprising most of Indonesia	=

41665	There are not rumors that Augustus' wife	Yes	Yes	=	there were unconfirmed rumors that Augustus his wife	!
41665	Livia	Yes	Yes	=	Livia	=
41665	poisoned	Yes	Yes	=	poisoned	=
41665	him	Yes	Yes	=	him	=

71959	Jennifer Lopez	Yes	Yes	=	Jennifer Lopez	=
71959	made a single	Yes	Yes	=	ventured the single	=

229316	A working animal	Yes	Yes	=	A working animal	=
229316	is trained	Yes	Yes	=	is trained	=
229316	to perform	Yes	Yes	=	to perform	=
229316	life saving tasks	Yes	Yes	=	tasks	=

121113	Billboard Dad	Yes	Yes	=	Billboard Dad	=
121113	is a genre	Yes	Yes	=	is a subgenre	<
121113	of music	Yes	Yes	=	of music	=

21775	Vedam was written and directed	Yes	Yes	=	Vedam is written and directed	=
21775	by Christopher Nolan	Yes	Yes	=	by Christopher Nolan	=

112988	Men	Yes	Yes	=	Men	=
112988	in Black II	Yes	Yes	=	in Black II	=
112988	stars	Yes	Yes	=	starring	=
112988	eight children	Yes	Yes	=	11 performer	|

173496	Sancho Panza is a character in Don Quixote	Yes	Yes	=	Sancho Panza is a character in Don Quixote	=

43608	Magic Johnson	Yes	Yes	=	Magic Johnson	=
43608	was a tap dancer	Yes	Yes	=	was a tap dancer	=

66638	The Adventures	Yes	Yes	=	The Adventures	=
66638	of Pluto Nash was reviewed by Ron Underwood	Yes	Yes	=	of Pluto Nash is directed by Ron Underwood	<

26839	Hedda Gabler	Yes	Yes	=	Hedda Gabler	=
26839	's world premiere	Yes	Yes	=	world premiere	=
26839	took	Yes	Yes	=	took	=
26839	place	Yes	Yes	=	place	=
26839	at the Battle	Yes	Yes	=	at the	=
26839	of Hastings	Yes	Yes	=	of Bavaria Isar	|

40351	Brazzers	Yes	Yes	=	Brazzers	=
40351	is a company	Yes	Yes	=	is a company	=

15307	Tim Roth	Yes	Yes	=	Tim Roth	=
15307	is an English actor	Yes	Yes	=	is an English actor	=

146231	Juventus F.C.	Yes	Yes	=	Juventus F.C	=
146231	rejected their traditional black-and-white-striped home uniform	Yes	Yes	=	its traditionally black and white 41,507-capacity striped home kit	!
146231	in 1903	Yes	Yes	=	in 1903	=

184083	Ernest Medina participated in the My Lai Massacre	Yes	Yes	=	Ernest Medina was in the My Lai Massacre	=

63502	Viola Davis	Yes	Yes	=	Viola Davis	=
63502	appeared in Kate & Leopold	Yes	Yes	=	played in Kate & Leopold	=
63502	as Darth Maul	Yes	Yes	=	as Darth Maul	=

226877	Jenna Jameson	Yes	Yes	=	Jenna Jameson	=
226877	worked as a glamor model	Yes	Yes	=	worked as a glamor model	=
226877	a stripper	Yes	Yes	=	stripper	=

227130	New Orleans Pelicans	Yes	Yes	=	New Orleans Pelicans	=
227130	compete in the National Football Association	Yes	Yes	=	compete in the National Basketball Association	|

150730	Caroline Kennedy	Yes	Yes	=	Kennedy	=
150730	is a Catholic	Yes	Yes	=	is the Catholic	=

134710	Starrcade	Yes	Yes	=	Starrcade	=
134710	was an annual professional wrestling event	Yes	Yes	=	was an annual professional wrestling event	=
134710	that began in 1988	Yes	Yes	=	beginning in 1988	=

105310	Jack Falahee is a person who acts	Yes	Yes	=	Jack Falahee is an actor born	<

114567	Seohyun	Yes	Yes	=	Seohyun	=
114567	is a dog	No	Yes	=	has an actress	#

71986	Steve Wozniak	Yes	Yes	=	Steve Wozniak	=
71986	was born	Yes	Yes	=	is born	=
71986	after the Apple II	Yes	Yes	=	while the Apple II	|
71986	came	Yes	Yes	=	developed	=
71986	out	No	Yes	=	known	#

221085	A&E is a cable and satellite television network	Yes	Yes	=	A & E is an cable and satellite television channel	=

71853	L.A. Reid has served as the president	Yes	Yes	=	L.A . Reid has served as the president	=
71853	of a record label	Yes	Yes	=	of record label	=

163980	Veeram	Yes	Yes	=	Veeram	=
163980	is something other than an Indian Tamil film	Yes	Yes	=	is produced by a Indian Tamil film	!

185193	Home	Yes	Yes	=	Home	=
185193	for the Holidays	Yes	Yes	=	for the Holidays	=
185193	stars	Yes	Yes	=	starring	=
185193	an American actress	Yes	Yes	=	an American actress	=

39437	Taran Killam is an American writer	Yes	Yes	=	Taran Killam is an American writer	=

34412	Jayasudha	Yes	Yes	=	Jayasudha	=
34412	is an actor that stars	Yes	Yes	=	is an actress	<
34412	in Daag	Yes	Yes	=	in Daag	=

101555	XHamster	Yes	Yes	=	xHamster	=
101555	's The Sex Factor	Yes	Yes	=	The Sex Factor	=
101555	forces eight men eight women to battle to become	Yes	Yes	=	where eight men eight women compete to become	>
101555	a porn star	Yes	Yes	=	a porn star	=

150217	John Dolmayan was born	Yes	Yes	=	John Dolmayan is born	=
150217	on July 15, 1873	Yes	Yes	=	a July 15 , 1973	|

202783	Despicable Me 2	Yes	Yes	=	Despicable Me 2	=
202783	was directed	Yes	Yes	=	is directed	=
202783	by a lake	No	Yes	=	to a	#

228344	Island Records	Yes	Yes	=	Island Records	=
228344	is a music school	No	Yes	=	is a Music label	#

80124	Sikkim	Yes	Yes	=	Sikkim	=
80124	is a part	No	Yes	=	is a	#
80124	of the World Bank	Yes	Yes	=	of India	|

159944	Christa McAuliffe taught social studies	Yes	Yes	=	Christa McAuliffe teaching social studies	=
159944	at Concord High School	Yes	Yes	=	at Concord High School	=

56669	Ron Weasley	Yes	Yes	=	Ron Weasley	=
56669	is a President	No	Yes	=	is a character	#

80205	Reign	Yes	Yes	=	Reign	=
80205	Over Me was released	Yes	Yes	=	Over Me was released	=
80205	in 2017	Yes	Yes	=	in 1997	|

43776	Colin Kaepernick	Yes	Yes	=	Colin Kaepernick	=
43776	is a poker player	No	Yes	=	is a football quarterback	#

79538	Sheryl Lee	Yes	Yes	=	Sheryl Lee	=
79538	has yet to appear in a film as of 2016	Yes	Yes	=	also reprising appeared in the In 2016	!

172478	Matteo Renzi	Yes	Yes	=	Matteo Renzi	=
172478	is German	Yes	Yes	=	is Italian	|

88464	The Road	Yes	Yes	=	The Road	=
88464	to El Dorado	Yes	Yes	=	to El Dorado	=
88464	stars Tim Allen	Yes	Yes	=	stars Kevin Kline	|

60977	The highest point	Yes	Yes	=	the highest point	=
60977	of the Hindu Kush is Everest	Yes	Yes	=	in the Hindu Kush being peaks	>

100584	Same Old Love	Yes	Yes	=	Same Old Love	=
100584	is disassociated from Selena Gomez	Yes	Yes	=	is second a from Selena Gomez	!

32820	The heart	Yes	Yes	=	The heart	=
32820	beats	Yes	Yes	=	beats	=
32820	at a resting rate	Yes	Yes	=	at a resting rate	=
32820	close to 22 beats per minute	Yes	Yes	=	close to 72 beats per minute	!

215500	Weekly Idol	Yes	Yes	=	Weekly Idol	=
215500	is hosted	Yes	Yes	=	is hosted	=
215500	by Yoo Jae Suk	Yes	Yes	=	by Hyeong-don Hyeong-don	|

26300	Heavy Metal music was developed in the early 1970 's	Yes	Yes	=	Heavy metal music is developed in the early 1970s	=

186996	Bermuda Triangle is also known by another name	Yes	Yes	=	Bermuda Triangle are also known as circumstances	<

102702	Ashton Kutcher	Yes	Yes	=	Ashton Kutcher	=
102702	was directed by George Clooney	Yes	Yes	=	became film by	>

145446	Topman	Yes	Yes	=	Topman	=
145446	has clothing outlets in six Irish cities and towns	Yes	Yes	=	has clothing outlets in six Ireland cities and towns	=

68084	Wales' population changed	Yes	Yes	=	Wales ' population transformed	=

4713	Tool	Yes	Yes	=	Tool	=
4713	has won three Oscars	Yes	Yes	=	has won three Awards	=

105419	Youtube is not a website	Yes	Yes	=	YouTube is an website	!

10328	Sidse Babett Knudsen	Yes	Yes	=	Sidse Babett Knudsen	=
10328	graduated	Yes	Yes	=	won	=
10328	on November 22nd, 1968	Yes	Yes	=	a in November 22 , 1968	=

194904	Stripes	Yes	Yes	=	Stripes	=
194904	had Conrad Dunn featured in it	Yes	Yes	=	were Conrad Dunn featured in their	=

72080	Psych	Yes	Yes	=	Psych	=
72080	is a required course in California	No	Yes	=	is not the supporting roles series on CBS	#

76289	Raees	Yes	Yes	=	Raees	=
76289	film)	Yes	Yes	=	film )	=
76289	stars a Buddhist	Yes	Yes	=	stars Mahira Siddiqui	|

223343	2015 was the year when the principal photography of The Disaster Aritst (film	No	Yes	=	2015 December the Principal photography of The Disaster Artist ( film	#
223343	started	Yes	Yes	=	began	=

186590	In 1971 Asylum Records	Yes	Yes	=	in 1971 Asylum Records	=
186590	the American record label	Yes	Yes	=	an American record label	=
186590	was founded by David Geffen his partner Elliot Roberts	Yes	Yes	=	is founded by David Geffen partner Elliot Roberts	=

60685	Trollhunters	Yes	Yes	=	Trollhunters	=
60685	was produced	Yes	Yes	=	is produced	=
60685	by an animation company	Yes	Yes	=	by a animation company	=

38125	The Armenian Genocide	Yes	Yes	=	The Armenian Genocide	=
38125	was the killing of Armenians who were mostly Ottoman natives	Yes	Yes	=	was s extermination of Armenians mostly Ottoman	<

201095	There is a British actor name Marcus Bentley	Yes	Yes	=	is a British actor born Marcus Bentley	<

11432	The first inauguration	Yes	Yes	=	The first inauguration	=
11432	of Bill Clinton made him the 50th President	Yes	Yes	=	of Bill Clinton was the 42nd President	|
11432	of the United States	Yes	Yes	=	of the United States	=

172771	The Beach 's director was Danny Boyle	Yes	Yes	=	The Beach a directed was Danny Boyle	=

148988	John Dolmayan was born	Yes	Yes	=	John Dolmayan is born	=
148988	in northern Lebanon	Yes	Yes	=	in northern Lebanon	=

125513	The dress	Yes	Yes	=	the dress	=
125513	did not inspire hashtags	Yes	Yes	=	than mentioned hashtags	!

130920	Bruce Shand was born on September 22nd, 1917	Yes	Yes	=	Bruce Shand was officer in January 22 1917	|

128229	Advertising	Yes	Yes	=	Advertising	=
128229	is an sound-based manner	No	Yes	=	is an audio nonpersonal form	#
128229	of marketing communication	Yes	Yes	=	of marketing communication	=

108950	Alexandra Daddario	Yes	Yes	=	Alexandra Daddario	=
108950	is Canadian	Yes	Yes	=	is American	|

121189	The Others 2001 film	Yes	Yes	=	The Others 2001 film	=
121189	lost Best Film	Yes	Yes	=	lost Best Film	=

223766	Ralph Fults	Yes	Yes	=	Ralph Fults	=
223766	was born January 23 1911	Yes	Yes	=	was January 23 1911	=
223766	died	No	Yes	=	Ralph Fults Ralph Fults January 23 , 1911 March 16 , 1993	#
223766	in prison	Yes	Yes	=	a prison	=

166848	Drake Bell	Yes	Yes	=	Drake Bell	=
166848	put out an extended play in 2011	Yes	Yes	=	released an EP in 2011	=

121119	The 14th Dalai Lama	Yes	Yes	=	the 14th Dalai Lama	=
121119	lives	Yes	Yes	=	lives	=
121119	in Japan exclusively	Yes	Yes	=	in China formally	|

141072	Telemundo	Yes	Yes	=	Telemundo	=
141072	is owned	Yes	Yes	=	is owned	=
141072	by ESPN	Yes	Yes	=	by Comcast	|

212194	Miracle	Yes	Yes	=	Miracle	=
212194	at St. Anna	Yes	Yes	=	at St. Anna	=
212194	only tells the story	Yes	Yes	=	primarily tells the story	=
212194	of four cats	Yes	Yes	=	of four Buffalo Soldiers	|

63038	Caroline Kennedy	Yes	Yes	=	Caroline Kennedy	=
63038	is American	Yes	Yes	=	is American	=

185206	Home	Yes	Yes	=	Home	=
185206	for the Holidays	Yes	Yes	=	for the Holidays	=
185206	stars	Yes	Yes	=	starring	=
185206	the fourth stepchild	No	Yes	=	an 6 born	#
185206	of Charlie Chaplin	Yes	Yes	=	of Charlie Chaplin	=

166647	Anne Rice was born	Yes	Yes	=	Anne Rice is born	=
166647	in Fort Lauderdale	Yes	Yes	=	in Fort Lauderdale	=

51098	Stephen Hillenburg	Yes	Yes	=	Stephen Hillenburg	=
51098	was fascinated	Yes	Yes	=	became fascinated	=
51098	with politics	No	Yes	=	with art	#
51098	as a student	Yes	Yes	=	while a studying	<

217212	A monk	Yes	Yes	=	A monk	=
217212	only avoids practicing religious asceticism	Yes	Yes	=	alone practices religious asceticism	!

47911	The Mod Squad	Yes	Yes	=	The Mod Squad	=
47911	is a series that fits into the genre of crime drama	Yes	Yes	=	is an series that ran on crime drama	<

130717	The Dark Tower	Yes	Yes	=	The Dark Tower	=
130717	is a fantasy film	Yes	Yes	=	is an fantasy film	=

135457	Rupert Murdoch	Yes	Yes	=	Rupert Murdoch	=
135457	has control	Yes	Yes	=	had control	=
135457	of The Galactic Empire	Yes	Yes	=	of the of America	|

24684	Arizona	Yes	Yes	=	Arizona	=
24684	is a state	Yes	Yes	=	is a state	=
24684	in the United States	Yes	Yes	=	in the United States	=

170949	Smriti Mandhana	Yes	Yes	=	Smriti Mandhana	=
170949	is an Indian cricketer	Yes	Yes	=	is an Indian cricketer	=
170949	born in July	Yes	Yes	=	born July	=

44327	Emma Watson	Yes	Yes	=	Emma Watson	=
44327	was born	Yes	Yes	=	is born	=

100973	Angela Bassett	Yes	Yes	=	Angela Bassett	=
100973	gave	Yes	Yes	=	given delivered	=
100973	out a master	Yes	Yes	=	a master	=
100973	of fine arts degree	Yes	Yes	=	of fine arts degree	=

179042	Congressional Space Medal	Yes	Yes	=	Congressional Space Medal	=
179042	of Honor	Yes	Yes	=	of Honor	=
179042	is the highest award given only to astronauts by NASA	Yes	Yes	=	is The highest award given Aeronautics by NASA	>

31418	The Saw franchise	Yes	Yes	=	The Saw franchise	=
31418	grossed under $873 million	Yes	Yes	=	grossed over $ 873 million	!

123452	The Faroe Islands	Yes	Yes	=	the Faroe Islands	=
123452	are no longer part of the Kingdom of Mercia	Yes	Yes	=	were part of the Kingdom of Norway	!

204033	Down With Love	Yes	Yes	=	Down with Love	=
204033	is a 2003 comedy film	Yes	Yes	=	is a 2003 comedy film	=

203012	The chairwoman	Yes	Yes	=	chairwoman	=
203012	of Lockheed Martin	Yes	Yes	=	Lockheed Martin	=
203012	the President	Yes	Yes	=	President	=
203012	are currently the same person	Yes	Yes	=	is current the Officer	<

13218	Tremont Street Subway	Yes	Yes	=	Tremont Street Subway	=
13218	is an expensive project	Yes	Yes	=	was a traffic-clogged built	<

93412	Paul Nicholls	Yes	Yes	=	Paul Nicholls	=
93412	played	Yes	Yes	=	played	=
93412	Sam Casey	Yes	Yes	=	Sam Casey	=
93412	in Law & Order	Yes	Yes	=	in Law & Order	=
93412	UK	Yes	Yes	=	UK	=

7208	Colombiana	Yes	Yes	=	Colombiana	=
7208	is a French film	Yes	Yes	=	is a French film	=

168529	Rick Yune was on a series	Yes	Yes	=	Rick Yune was of the series	=
168529	that cancelled	Yes	Yes	=	they canceled	=
168529	on December 12	Yes	Yes	=	on December 12	=

133201	Advertising	Yes	Yes	=	Advertising	=
133201	is a closed sourced message	No	Yes	=	is an nonpersonal nonpersonal message	#

224965	Kentucky	Yes	Yes	=	Kentucky	=
224965	is known	Yes	Yes	=	is known	=
224965	for televised racing	Yes	Yes	=	for horse racing	>

199410	Boyhood is about Mason Evans	Yes	Yes	=	Boyhood depicts Mason Evans	=
199410	Jr 's childhood	Yes	Yes	=	Jr the childhood	=

10278	Hush (2016 film	Yes	Yes	=	Hush 2016 film	=
10278	was produced	Yes	Yes	=	was produced	=
10278	by children	Yes	Yes	=	by Macy	|

158439	The Penibaetic System is also called Sistema Penibético	Yes	Yes	=	The Penibaetic System is Sistema Penibético	=
158439	in Spanish	Yes	Yes	=	in Spanish	=

79548	Topman	Yes	Yes	=	Topman	=
79548	sells	Yes	Yes	=	sells	=
79548	men	Yes	Yes	=	men	=
79548	's accessories	No	Yes	=	' s clothing	#

186983	Bermuda Triangle	Yes	Yes	=	Bermuda Triangle	=
186983	is in the western part	Yes	Yes	=	is in the western part	=
186983	of the Atlantic Ocean	Yes	Yes	=	of the Atlantic Ocean	=
186983	near Florida	Yes	Yes	=	in the western part	|

227080	Roar song is on the 2013 Katy Perry album Prism	Yes	Yes	=	Roar song is for a 2013 Katy Perry album Prism	=

182276	Saturn Corporation	Yes	Yes	=	Saturn Corporation	=
182276	is also known	Yes	Yes	=	is also known	=
182276	as Toyota LLC	No	Yes	=	as LLC	#

67212	John Dolmayan	Yes	Yes	=	John Dolmayan	=
67212	is Armenian-American and Indian	No	Yes	=	is Armenian Lebanese-born American and	#

9944	The Armenian Genocide took place	Yes	Yes	=	The Armenian Genocide was	=
9944	in the Ottoman Empire the Republic	Yes	Yes	=	within the Ottoman Empire the Republic	=
9944	of Turkey	Yes	Yes	=	of Turkey	=

8564	The Quran	Yes	Yes	=	the Quran	=
8564	is believed to have been created by Allah 's disciples	No	Yes	=	believe that was revealed by God Muhammad angel Muslims	#

129752	The human brain	Yes	Yes	=	the Human brain	=
129752	contains a hypothalamus	Yes	Yes	=	contains a hypothalamus	=

123051	T2 Trainspotting	Yes	Yes	=	T2 Trainspotting	=
123051	is a 2004 British comedy drama film	Yes	Yes	=	is a 2017 British comedy drama film	!

113560	AMGTV does not have drama television programming	Yes	Yes	=	AMGTV is family-oriented featuring drama television programming	!

77566	Randy Savage	Yes	Yes	=	Randy Savage	=
77566	has a motto	No	Yes	=	was the phrase	#

167987	Don Bradman	Yes	Yes	=	Don Bradman	=
167987	was called the "greatest living Australian	Yes	Yes	=	was called the " greatest living Australian	=
167987	by Margaret Thatcher	Yes	Yes	=	in John Howard	|

113333	Margaret Thatcher	Yes	Yes	=	Margaret Thatcher	=
113333	was the first woman to lead a major political party	Yes	Yes	=	became the first woman to lead a major political party	=
113333	in the United Kingdom	Yes	Yes	=	in the United Kingdom	=

53534	Randy Savage	Yes	Yes	=	Randy Savage	=
53534	is a bug-collector	No	Yes	=	is one performers	#

196972	Diwali originated in India	Yes	Yes	=	indigenous to Asia	<

165898	Alice Cooper has been working in his field for over 50 years	Yes	Yes	=	Alice Cooper is career an whose over five decades	<

153303	EA Black Box	Yes	Yes	=	EA Black Box	=
153303	was a picture game developer	No	Yes	=	was a video game developer	#

7876	The ruins	Yes	Yes	=	ruins	=
7876	of the ancient Roman town	Yes	Yes	=	of the ancient Roman town	=
7876	of Herculaneum lie near Naples	Yes	Yes	=	of Herculaneum are vicinity Naples	=

105352	Edmund H. North	Yes	Yes	=	Edmund H. North	=
105352	was a songwriter	No	Yes	=	was an screenwriter	#

132534	No Country	Yes	Yes	=	No Country	=
132534	for Old Men	Yes	Yes	=	for Old Men	=
132534	angered	No	Yes	=	starring	#
132534	Tommy Lee Jones	Yes	Yes	=	Tommy Lee Jones	=

125398	Harold Macmillan	Yes	Yes	=	Harold Macmillan	=
125398	died	Yes	Yes	=	died	=
125398	on December 29, 1886	Yes	Yes	=	from December 29 1894	|

206168	Palo Alto	Yes	Yes	=	Palo Alto	=
206168	California is 50 miles from the San Francisco Bay Area	Yes	Yes	=	California is northwest located from in the San Francisco Bay Area	!

183611	Finding	Yes	Yes	=	Finding	=
183611	Dory	Yes	Yes	=	Dory	=
183611	was written	Yes	Yes	=	was written	=
183611	by anyone an American	Yes	Yes	=	by an American	<

127539	Morse Code	Yes	Yes	=	Morse code	=
127539	is communication	Yes	Yes	=	is communication	=

70982	Alexandra Daddario	Yes	Yes	=	Alexandra Daddario	=
70982	is a ballerina	No	Yes	=	is an actress	#

144723	Part of the Hindu Kush	Yes	Yes	=	of the Hindu Kush	=
144723	is in Brazil	Yes	Yes	=	is in Asia	|

192980	Roland Emmerich	Yes	Yes	=	Roland Emmerich	=
192980	campaigns	Yes	Yes	=	campaigner	=
192980	for the straight community	Yes	Yes	=	for the openly community	!

156856	Stephen Colbert hosts	Yes	Yes	=	Stephen Colbert hosted	=
156856	guests	Yes	Yes	=	guest	=

25089	Most of Ripon College	Yes	Yes	=	majority of Ripon College	=
25089	's student body	Yes	Yes	=	' s student body	=
25089	die	Yes	Yes	=	live	=
25089	on campus	Yes	Yes	=	on campus	=

49997	Rupert Murdoch	Yes	Yes	=	Rupert Murdoch	=
49997	has control	Yes	Yes	=	had control	=
49997	of News Corp	Yes	Yes	=	of News Corporation	=
49997	has been criticized	Yes	Yes	=	found highly critical	<

140466	Wildfang	Yes	Yes	=	Wildfang	=
140466	is a US-based women	Yes	Yes	=	is a US-based women	=
140466	's apparel company featuring pants that are tomboyish	Yes	Yes	=	' s apparel company featuring clothing that is tomboyish	=
140466	in style	Yes	Yes	=	in style	=

157685	Bessie Smith	Yes	Yes	=	Bessie Smith	=
157685	was married	No	Yes	=	was singer	#
157685	on April 15, 1894	Yes	Yes	=	an April 15 , 1894	=

73978	Speech recognition incorporates knowledge and research into multiple fields	Yes	Yes	=	Speech recognition incorporates knowledge and research in the fields	<

173121	Anne Sullivan	Yes	Yes	=	Anne Sullivan	=
173121	was born in April	Yes	Yes	=	was born an April	=
173121	of 1866	Yes	Yes	=	, 1866	=

126878	Aleister Crowley	Yes	Yes	=	Aleister Crowley	=
126878	was born	Yes	Yes	=	was born	=
