
125695	Creedence Clearwater Revival	Yes	Yes	=	Creedence Clearwater Revival	=
125695	was a string quartet	No	Yes	=	was an rock band	#
Gold Verdict: REFUTES

216590	Calcaneal spurs are only detected by audio techniques	Yes	Yes	=	Calcaneal spurs are typically detected by radiographic examination	!
Gold Verdict: NOT ENOUGH INFO

59113	Wales	Yes	Yes	=	Wales	=
59113	has a small region rich in coal deposits	Yes	Yes	=	is a large region rich in coal deposits	!
Gold Verdict: NOT ENOUGH INFO

70208	The Cincinnati Kid	Yes	Yes	=	The Cincinnati Kid	=
70208	is a boy	No	Yes	=	is a	#
Gold Verdict: REFUTES

94746	Lemmy	Yes	Yes	=	Lemmy	=
94746	had a distinct gravelly voice that made him known	Yes	Yes	=	was his distinctive gravelly voice his known	>
Gold Verdict: SUPPORTS

122673	Global warming	Yes	Yes	=	Global warming	=
122673	threatens	No	Yes	=	threat yields	#
122673	food security	Yes	Yes	=	food security	=
Gold Verdict: SUPPORTS

170398	Michael Vick	Yes	Yes	=	Michael Vick	=
170398	is only Armenian	No	Yes	=	is primarily American	#
Gold Verdict: REFUTES

75022	Sora	Yes	Yes	=	Sora	=
75022	Kingdom Hearts	Yes	Yes	=	Kingdom Hearts	=
75022	is made out of computer graphics	Yes	Yes	=	is developed by video game	<
Gold Verdict: NOT ENOUGH INFO

134620	James Jones	Yes	Yes	=	James Jones	=
134620	won a contest	Yes	Yes	=	won the Contest	=
Gold Verdict: NOT ENOUGH INFO

55330	Shane McMahon officially retired on the first day	Yes	Yes	=	Shane McMahon announced resignation In his January 1	>
55330	of 2010	Yes	Yes	=	of 2010	=
Gold Verdict: REFUTES

165668	Tom Baker	Yes	Yes	=	Tom Baker	=
165668	has narrated	Yes	Yes	=	has narrated	=
165668	American video games	Yes	Yes	=	English video games	|
Gold Verdict: NOT ENOUGH INFO

152316	Angelsberg	Yes	Yes	=	Angelsberg	=
152316	is in Canada	No	Yes	=	is in Luxembourg	#
Gold Verdict: REFUTES

79091	Despacito	Yes	Yes	=	Despacito	=
79091	had multiple versions as of May 5, 2016	Yes	Yes	=	were both version On On May 5 , 2017	|
Gold Verdict: NOT ENOUGH INFO

78997	Veeru Devgan	Yes	Yes	=	Veeru Devgan	=
78997	only works	Yes	Yes	=	is	=
78997	in Hollywood	No	Yes	=	in Bollywood	#
Gold Verdict: REFUTES

42188	The horse	Yes	Yes	=	The horse	=
42188	has changed	No	Yes	=	has	#
42188	in size	Yes	Yes	=	in size	=
42188	as it evolved	Yes	Yes	=	over evolved	=
Gold Verdict: SUPPORTS

140451	The 100 also follows	Yes	Yes	=	The 100 also follows	=
140451	the teens parents on the cruise ship	Yes	Yes	=	a teens father on the space habitat	|
Gold Verdict: NOT ENOUGH INFO

104082	Shinji Mikami directed	Yes	Yes	=	Shinji Mikami directed	=
104082	Halo	Yes	Yes	=	Halo	=
Gold Verdict: NOT ENOUGH INFO

185733	Mani Ratnam	Yes	Yes	=	Mani Ratnam	=
185733	is widely credited	Yes	Yes	=	is widely credited	=
185733	with altering	Yes	Yes	=	with altering revolutionising	=
185733	the profile of Indian cuisine	No	Yes	=	the profile of Indian cinema	#
Gold Verdict: REFUTES

208150	Easy A is directed by Bert V. Royal	Yes	Yes	=	Easy A is directed by Bert V. Royal	=
Gold Verdict: REFUTES

216389	Homer Hickman	Yes	Yes	=	George Hickman	|
216389	is a writer of historical fiction books	Yes	Yes	=	was an writer and for American eponymous Last novels	<
Gold Verdict: SUPPORTS

120165	Idris Elba	Yes	Yes	=	Idris Elba	=
120165	plays a role on House	Yes	Yes	=	has a Actor in Miniseries	<
Gold Verdict: NOT ENOUGH INFO

93448	Cheese	Yes	Yes	=	Cheese	=
93448	in the Trap	Yes	Yes	=	in the Trap	=
93448	TV series	Yes	Yes	=	TV series	=
93448	only stars	Yes	Yes	=	starring	=
93448	animals	No	Yes	=	Korean	#
Gold Verdict: REFUTES

10153	Underdog	Yes	Yes	=	Underdog	=
10153	stars	Yes	Yes	=	stars	=
10153	Peter Dinklage as the lead role	Yes	Yes	=	Peter Dinklage with the voice voice	<
Gold Verdict: NOT ENOUGH INFO

52186	On February 2, 2013	Yes	Yes	=	on February 2 , 2013	=
52186	Chris Kyle	Yes	Yes	=	Chris Kyle	=
52186	died	No	Yes	=	murdered	#
Gold Verdict: SUPPORTS

22569	Flaked	Yes	Yes	=	Flaked	=
22569	was renewed for a seven episode season	Yes	Yes	=	was renewed for a six-episode six-episode season	!
Gold Verdict: NOT ENOUGH INFO

73092	Aaron Burr	Yes	Yes	=	Aaron Burr	=
73092	was a department store	No	Yes	=	was an	#
73092	that went	Yes	Yes	=	that began	=
73092	out of business in the eighties	Yes	Yes	=	Founding of from the 1801 States	!
Gold Verdict: REFUTES

63836	Rage	Yes	Yes	=	Rage	=
63836	Against the Machine	Yes	Yes	=	Against the Machine	=
63836	stopped being together	Yes	Yes	=	quit growing breakup	=
Gold Verdict: REFUTES

183139	Tata Motors	Yes	Yes	=	Tata Motors	=
183139	is a constituent	Yes	Yes	=	is a constituent	=
183139	of the last BSE SENSEX index	Yes	Yes	=	of the BSE SENSEX index	>
Gold Verdict: SUPPORTS

215222	Dreamer 2005 film is a Canadian 2005 film	Yes	Yes	=	Dreamer 2005 film is a American 2005 film	|
Gold Verdict: NOT ENOUGH INFO

157622	Bhagat Singh was a folk hero	Yes	Yes	=	Bhagat Singh was a folk hero	=
Gold Verdict: REFUTES

28499	Angela Bassett	Yes	Yes	=	Angela Bassett	=
28499	is alive	No	Yes	=	is born	#
Gold Verdict: SUPPORTS

219126	Valencia	Yes	Yes	=	Valencia	=
219126	has about 800,000 inhabitants	Yes	Yes	=	is around 800,000 inhabitants	=
219126	making	No	Yes	=	with	#
219126	it the third largest city	Yes	Yes	=	the third largest city	=
219126	in Spain	Yes	Yes	=	in Spain	=
Gold Verdict: SUPPORTS

102734	Camden	Yes	Yes	=	Camden	=
102734	New Jersey	Yes	Yes	=	New Jersey	=
102734	is the home	Yes	Yes	=	is the home	=
102734	of a sports team	Yes	Yes	=	in an baseball team	<
Gold Verdict: NOT ENOUGH INFO

46970	Rachel Green	Yes	Yes	=	Rachel Green	=
46970	was played by Courtney Cox	Yes	Yes	=	was playing of to Courteney Cox	=
Gold Verdict: REFUTES

175630	Fabian Nicieza	Yes	Yes	=	Fabian Nicieza	=
175630	created	Yes	Yes	=	create	=
175630	settings for comic books	Yes	Yes	=	characters on comic book	<
Gold Verdict: NOT ENOUGH INFO

126359	Stanley Williams	Yes	Yes	=	Stanley Williams	=
126359	was an inmate	Yes	Yes	=	was the inmate	=
126359	in Los Angeles	Yes	Yes	=	in Los Angeles	=
126359	California	Yes	Yes	=	California	=
Gold Verdict: NOT ENOUGH INFO

34110	Halsey 's debut LP is titled	Yes	Yes	=	Halsey her debut EP titled	|
34110	Room 93	Yes	Yes	=	Room 93	=
Gold Verdict: NOT ENOUGH INFO

151650	Daag is a painting	Yes	Yes	=	Durai is a film	<
Gold Verdict: REFUTES

63892	Joe Walsh	Yes	Yes	=	Joe Walsh	=
63892	was inducted	Yes	Yes	=	was inducted	=
63892	into the New Museum	Yes	Yes	=	of the New Museum	=
Gold Verdict: NOT ENOUGH INFO

196983	Diwali	Yes	Yes	=	Diwali	=
196983	is an American festival	Yes	Yes	=	is the Hindu festival	|
Gold Verdict: NOT ENOUGH INFO

79169	Viola Davis	Yes	Yes	=	Viola Davis	=
79169	appeared	Yes	Yes	=	appearances	=
79169	in the television series Law & Order Special Victims Unit in 2005	Yes	Yes	=	in television films Law & Order Special Victims Unit	|
Gold Verdict: NOT ENOUGH INFO

41703	The Gifted	Yes	Yes	=	The Gifted	=
41703	is Swedish	No	Yes	=	is Filipino	#
Gold Verdict: REFUTES

225307	Michaela Watkins	Yes	Yes	=	Michaela Watkins	=
225307	is British	Yes	Yes	=	is American	|
Gold Verdict: NOT ENOUGH INFO

46726	Chaka Khan	Yes	Yes	=	Chaka Khan	=
46726	has released at least five studio albums	Yes	Yes	=	has achieved the three solo albums	!
Gold Verdict: NOT ENOUGH INFO

4863	Janelle Monáe	Yes	Yes	=	Janelle Monáe	=
4863	's full name	No	Yes	=	an also known	#
4863	is Janelle Monáe Robinson	Yes	Yes	=	is Janelle Monáe Robinson	=
Gold Verdict: SUPPORTS

37390	Taylor Lautner appeared on Modern Family	Yes	Yes	=	Taylor Lautner appearing in The Scooby-Doo Wife	|
Gold Verdict: NOT ENOUGH INFO

36092	Liverpool	Yes	Yes	=	Liverpool	=
36092	is in Europe	No	Yes	=	is in England	#
Gold Verdict: SUPPORTS

11441	The Bassoon King	Yes	Yes	=	The Bassoon King	=
11441	's working title	No	Yes	=	' s status	#
11441	was My Life	Yes	Yes	=	is My Life	=
11441	in Art, Faith, and Idiocy	Yes	Yes	=	in Art Faith Idiocy	=
Gold Verdict: REFUTES

7179	Taran Killam is a stage actor	Yes	Yes	=	Taran Killam recently the Broadway role	<
Gold Verdict: NOT ENOUGH INFO

185425	CHiPs	Yes	Yes	=	CHiPs	=
185425	was created	Yes	Yes	=	is created	=
185425	in May 2017	Yes	Yes	=	on October 2015	|
Gold Verdict: NOT ENOUGH INFO

50909	Poldark airs on the BBC	Yes	Yes	=	Poldark broadcast on a BBC	=
Gold Verdict: NOT ENOUGH INFO

18823	The Quran	Yes	Yes	=	The Quran	=
18823	is a WWE wrestler.	No	Yes	=	is the WWE	#
Gold Verdict: REFUTES

114463	Bethany Hamilton	Yes	Yes	=	Bethany Hamilton	=
114463	's biopic was produced	Yes	Yes	=	a biographical is directed	<
114463	by Sean McNamara	Yes	Yes	=	by Sean McNamara	=
Gold Verdict: REFUTES

119089	2016 Tour de France	Yes	Yes	=	2016 Tour de France	=
119089	was a 21-stage musical	No	Yes	=	took the 21-stage race	#
Gold Verdict: REFUTES

123076	Residents of Basildon	Yes	Yes	=	residents of Basildon	=
123076	work in Central London	Yes	Yes	=	work in Central London	=
Gold Verdict: NOT ENOUGH INFO

159574	Dan O'Bannon	Yes	Yes	=	Dan O'Bannon	=
159574	worked primarily in two genres	Yes	Yes	=	was usually in genres	>
Gold Verdict: SUPPORTS

133269	Sora	Yes	Yes	=	Sora	=
133269	Kingdom Hearts	Yes	Yes	=	Kingdom Hearts	=
133269	Donald Duck	Yes	Yes	=	Donald Duck	=
133269	went on an adventure	Yes	Yes	=	go on a journey	=
Gold Verdict: NOT ENOUGH INFO

161210	French Indochina	Yes	Yes	=	French Indochina	=
161210	was officially known	Yes	Yes	=	was officially known	=
161210	as the Indochinese Federation	Yes	Yes	=	as the Indochinese Federation	=
161210	five years	Yes	Yes	=	three	|
161210	after 1947	Yes	Yes	=	after 1947	=
Gold Verdict: NOT ENOUGH INFO

81829	The Good Wife	Yes	Yes	=	The Good Wife	=
81829	is on network television	Yes	Yes	=	is in network television	=
81829	with 22 episode seasons	Yes	Yes	=	With 22 episode seasons	=
Gold Verdict: REFUTES

202454	Tinker Tailor Soldier Spy	Yes	Yes	=	Tinker Tailor Soldier Spy	=
202454	is a music video	No	Yes	=	was a commercial film	#
Gold Verdict: REFUTES

194469	Tilda Swinton is only Scottish	Yes	Yes	=	Tilda Swinton is born and British	>
Gold Verdict: REFUTES

139430	Liverpool	Yes	Yes	=	Liverpool	=
139430	is independent	Yes	Yes	=	became independent	=
139430	of West Lancanshire	Yes	Yes	=	of West Merseyside	|
Gold Verdict: NOT ENOUGH INFO

90554	Shooter features	Yes	Yes	=	Shooter stars	=
90554	the character Edward Cullen	Yes	Yes	=	a character Edward Cullen	=
Gold Verdict: NOT ENOUGH INFO

130392	Duane Chapman	Yes	Yes	=	Duane Chapman	=
130392	is an American citizen	Yes	Yes	=	is an American bondsman	<
Gold Verdict: NOT ENOUGH INFO

32825	The CONCACAF Champions League	Yes	Yes	=	The CONCACAF Champions League	=
32825	is organized for football clubs in the evil realm	Yes	Yes	=	is organized for football clubs in the top America	!
Gold Verdict: NOT ENOUGH INFO

184073	Kenneth Lonergan	Yes	Yes	=	Kenneth Lonergan	=
184073	is the director of Pacific Rim	Yes	Yes	=	is a directed by Pacific Rim	<
Gold Verdict: REFUTES

168976	Middle-earth	Yes	Yes	=	Middle-earth	=
168976	was created by British writer J. R. R. Tolkien	Yes	Yes	=	is setting of British writer J . R. R. Tolkien	>
Gold Verdict: SUPPORTS

55953	Saxony	Yes	Yes	=	Saxony	=
55953	is the sixth most populous Spanish state	No	Yes	=	is the sixth most populous states	#
Gold Verdict: REFUTES

212775	Harvard University closed down permanently	Yes	Yes	=	Harvard University established private prestigious	!
Gold Verdict: NOT ENOUGH INFO

184092	Ernest Medina	Yes	Yes	=	Ernest Medina	=
184092	participated	Yes	Yes	=	occurred	=
184092	in a Korean War mass killing	Yes	Yes	=	in a Vietnam War crimes court-martial	|
Gold Verdict: NOT ENOUGH INFO

177185	Dub music	Yes	Yes	=	Dub music	=
177185	grew out of R&B	No	Yes	=	grew out of reggae	#
Gold Verdict: REFUTES

84272	Mud	Yes	Yes	=	Mud	=
84272	has a Canadian in its cast	Yes	Yes	=	is a Canadian actress	<
Gold Verdict: REFUTES

167969	Don Bradman 's status was recognized 50 years	Yes	Yes	=	Don Bradman status was recognised 50 years	=
167969	after his retirement	Yes	Yes	=	after his retirement	=
Gold Verdict: NOT ENOUGH INFO

168975	Middle-earth	Yes	Yes	=	Middle-earth	=
168975	is a real place	No	Yes	=	is the fictional setting	#
Gold Verdict: REFUTES

192706	The Millers	Yes	Yes	=	The Millers	=
192706	's cancellation was announced four minutes into its second season	Yes	Yes	=	' cancellation announced four episodes into s second season	>
Gold Verdict: REFUTES

46464	Carlos Santana	Yes	Yes	=	Carlos Santana	=
46464	is a US president	No	Yes	=	is a American musician	#
Gold Verdict: REFUTES

112935	Juventus F.C.	Yes	Yes	=	Juventus F.C	=
112935	has worn	Yes	Yes	=	has worn	=
