94038	in Hollywood	Yes	Yes	=	in American	<
Gold Verdict: NOT ENOUGH INFO

124723	International students come to the University	Yes	Yes	=	international students come its	=
124723	of Mississippi	Yes	Yes	=	of Mississippi	=
124723	from 90 cities	Yes	Yes	=	from 90 nations	=
Gold Verdict: REFUTES

53288	Camden	Yes	Yes	=	Camden	=
53288	New Jersey	Yes	Yes	=	New Jersey	=
53288	is the home	Yes	Yes	=	is the home	=
53288	of a school that was founded as a law school	Yes	Yes	=	of which was founded as the Law School	=
53288	in 1926	Yes	Yes	=	in 1926	=
Gold Verdict: NOT ENOUGH INFO

71511	T2 Trainspotting	Yes	Yes	=	T2 Trainspotting	=
71511	is a 2017 British comedy drama book	No	Yes	=	is a 2017 British comedy drama film	#
Gold Verdict: REFUTES

54142	Penguin Books	Yes	Yes	=	Penguin Books	=
54142	sold	Yes	Yes	=	sold	=
54142	movies	Yes	Yes	=	fiction	<
54142	through Woolworths	Yes	Yes	=	through Woolworths	=
54142	other high street stores	Yes	Yes	=	other high street stores	=
Gold Verdict: REFUTES

55975	Derek Hough starred in an American film	Yes	Yes	=	Derek Hough starred in a Korean-American film	|
Gold Verdict: NOT ENOUGH INFO

19501	Bad Romance is a single	Yes	Yes	=	Bad Romance is a song	=
Gold Verdict: NOT ENOUGH INFO

24265	Aerobic exercise	Yes	Yes	=	Aerobic exercise	=
24265	temporarily	Yes	Yes	=	primarily	=
24265	increases	Yes	Yes	=	increase	=
24265	the heart rate	Yes	Yes	=	the heart rates	=
Gold Verdict: NOT ENOUGH INFO

116417	Chris Eubank Jr.	Yes	Yes	=	Chris Eubank Jr	=
116417	is a professional wrestler	Yes	Yes	=	is an professional wrestler	=
Gold Verdict: NOT ENOUGH INFO

69716	Rupert Murdoch	Yes	Yes	=	Rupert Murdoch	=
69716	is the Chairman	Yes	Yes	=	is the chairman	=
69716	of FOX News	Yes	Yes	=	of Fox News	=
Gold Verdict: REFUTES

192964	Roland Emmerich	Yes	Yes	=	Roland Emmerich	=
192964	is a collector	Yes	Yes	=	is a collector	=
192964	of stamps	Yes	Yes	=	of stamps	=
Gold Verdict: NOT ENOUGH INFO

135740	Gal Gadot was ranked behind Esti Ginzburg for highest earning actress/models	Yes	Yes	=	Gal Gadot was ranked behind Esti Ginzburg as highest earning actress / models	=
135740	in Israel	Yes	Yes	=	in Israel	=
Gold Verdict: REFUTES

125695	Creedence Clearwater Revival	Yes	Yes	=	Creedence Clearwater Revival	=
125695	was a string quartet	No	Yes	=	was an rock band	#
Gold Verdict: REFUTES

140857	The Adventures	Yes	Yes	=	The Adventures	=
140857	of Pluto Nash	Yes	Yes	=	of Pluto Nash	=
140857	is an Australian-American science fiction action comedy game	Yes	Yes	=	is a Australian-American science fiction action comedy film	<
Gold Verdict: NOT ENOUGH INFO

216590	Calcaneal spurs are only detected by audio techniques	Yes	Yes	=	Calcaneal spurs are typically detected by radiographic examination	!
Gold Verdict: NOT ENOUGH INFO

59113	Wales	Yes	Yes	=	Wales	=
59113	has a small region rich in coal deposits	Yes	Yes	=	is a large region rich in coal deposits	!
Gold Verdict: NOT ENOUGH INFO

70208	The Cincinnati Kid	Yes	Yes	=	The Cincinnati Kid	=
70208	is a boy	No	Yes	=	is a	#
Gold Verdict: REFUTES

122673	Global warming	Yes	Yes	=	Global warming	=
122673	threatens	No	Yes	=	threat yields	#
122673	food security	Yes	Yes	=	food security	=
Gold Verdict: SUPPORTS

170398	Michael Vick	Yes	Yes	=	Michael Vick	=
170398	is only Armenian	No	Yes	=	is primarily American	#
Gold Verdict: REFUTES

75022	Sora	Yes	Yes	=	Sora	=
75022	Kingdom Hearts	Yes	Yes	=	Kingdom Hearts	=
75022	is made out of computer graphics	Yes	Yes	=	is developed by video game	<
Gold Verdict: NOT ENOUGH INFO

134620	James Jones	Yes	Yes	=	James Jones	=
134620	won a contest	Yes	Yes	=	won the Contest	=
Gold Verdict: NOT ENOUGH INFO

55330	Shane McMahon officially retired	Yes	Yes	=	Shane McMahon announced resignation	=
55330	on the first day	Yes	Yes	=	In his January 1	=
55330	of 2010	Yes	Yes	=	of 2010	=
Gold Verdict: REFUTES

165668	Tom Baker	Yes	Yes	=	Tom Baker	=
165668	has narrated	Yes	Yes	=	has narrated	=
165668	American video games	Yes	Yes	=	English video games	|
Gold Verdict: NOT ENOUGH INFO

152316	Angelsberg	Yes	Yes	=	Angelsberg	=
152316	is in Canada	No	Yes	=	is in Luxembourg	#
Gold Verdict: REFUTES

79091	Despacito	Yes	Yes	=	Despacito	=
79091	had multiple versions as of May 5, 2016	Yes	Yes	=	were both version On On May 5 , 2017	|
Gold Verdict: NOT ENOUGH INFO

78997	Veeru Devgan	Yes	Yes	=	Veeru Devgan	=
78997	only works	Yes	Yes	=	is	=
78997	in Hollywood	No	Yes	=	in Bollywood	#
Gold Verdict: REFUTES

94522	Star Trek Discovery	Yes	Yes	=	Star Trek Discovery	=
94522	is the first series since Star Trek	Yes	Yes	=	is the first series since Star Trek	=
94522	The Next Generation	Yes	Yes	=	The Next Generation	=
Gold Verdict: REFUTES

74807	Terry Crews was a linebacker	Yes	Yes	=	Terry Crews played a linebacker	=
74807	for the Patriots	Yes	Yes	=	for the Patriots	=
Gold Verdict: NOT ENOUGH INFO

159094	Guatemala	Yes	Yes	=	Guatemala	=
159094	endured	Yes	Yes	=	endured	=
159094	a civil war	Yes	Yes	=	a civil war	=
159094	that lasted 36 years	Yes	Yes	=	including 1960	|
Gold Verdict: NOT ENOUGH INFO

42188	The horse	Yes	Yes	=	The horse	=
42188	has changed	No	Yes	=	has	#
42188	in size	Yes	Yes	=	in size	=
42188	as it evolved	Yes	Yes	=	over evolved	=
Gold Verdict: SUPPORTS

6916	Underdog features	Yes	Yes	=	Underdog stars	=
6916	the voice talents of Angelina Jolie	Yes	Yes	=	the voice talents of Joe Garrett	|
Gold Verdict: NOT ENOUGH INFO

140451	The 100 also follows	Yes	Yes	=	The 100 also follows	=
140451	the teens parents on the cruise ship	Yes	Yes	=	a teens father on the space habitat	|
Gold Verdict: NOT ENOUGH INFO

104082	Shinji Mikami directed	Yes	Yes	=	Shinji Mikami directed	=
104082	Halo	Yes	Yes	=	Halo	=
Gold Verdict: NOT ENOUGH INFO

143582	Men	Yes	Yes	=	Men	=
143582	in Black II	Yes	Yes	=	in Black II	=
143582	stars	Yes	Yes	=	stars	=
143582	Tommy Lee Jones	Yes	Yes	=	Tommy Lee Jones	=
143582	in the lead role	Yes	Yes	=	in the starring roles	<
Gold Verdict: NOT ENOUGH INFO

185733	Mani Ratnam	Yes	Yes	=	Mani Ratnam	=
185733	is widely credited	Yes	Yes	=	is widely credited	=
185733	with altering	Yes	Yes	=	with altering revolutionising	=
185733	the profile	Yes	Yes	=	the profile	=
185733	of Indian cuisine	Yes	Yes	=	of Indian cinema	<
Gold Verdict: REFUTES

208150	Easy A is directed by Bert V. Royal	Yes	Yes	=	Easy A is directed by Bert V. Royal	=
Gold Verdict: REFUTES

216389	Homer Hickman is a writer of historical fiction books	Yes	Yes	=	George Hickman the wrote of science-fiction non-fiction science-fiction book	|
Gold Verdict: SUPPORTS

120165	Idris Elba	Yes	Yes	=	Idris Elba	=
120165	plays a role on House	Yes	Yes	=	has a Actor in Miniseries	<
Gold Verdict: NOT ENOUGH INFO

93448	Cheese	Yes	Yes	=	Cheese	=
93448	in the Trap	Yes	Yes	=	in the Trap	=
93448	TV series	Yes	Yes	=	TV series	=
93448	only stars	Yes	Yes	=	starring	=
93448	animals	No	Yes	=	Korean	#
Gold Verdict: REFUTES

10153	Underdog	Yes	Yes	=	Underdog	=
10153	stars	Yes	Yes	=	stars	=
10153	Peter Dinklage as the lead role	Yes	Yes	=	Peter Dinklage with the voice voice	<
Gold Verdict: NOT ENOUGH INFO

52186	On February 2, 2013	Yes	Yes	=	on February 2 , 2013	=
52186	Chris Kyle	Yes	Yes	=	Chris Kyle	=
52186	died	No	Yes	=	murdered	#
Gold Verdict: SUPPORTS

22569	Flaked	Yes	Yes	=	Flaked	=
22569	was renewed for a seven episode season	Yes	Yes	=	was renewed for a six-episode six-episode season	!
Gold Verdict: NOT ENOUGH INFO

73092	Aaron Burr	Yes	Yes	=	Aaron Burr	=
73092	was a department store	No	Yes	=	was an	#
73092	that went	Yes	Yes	=	that began	=
73092	out of business in the eighties	Yes	Yes	=	Founding of from the 1801 States	!
Gold Verdict: REFUTES

183139	Tata Motors	Yes	Yes	=	Tata Motors	=
183139	is a constituent	Yes	Yes	=	is a constituent	=
183139	of the last BSE SENSEX index	Yes	Yes	=	of the BSE SENSEX index	>
Gold Verdict: SUPPORTS

215222	Dreamer 2005 film is a Canadian 2005 film	Yes	Yes	=	Dreamer 2005 film is a American 2005 film	|
Gold Verdict: NOT ENOUGH INFO

157622	Bhagat Singh was a folk hero	Yes	Yes	=	Bhagat Singh was a folk hero	=
Gold Verdict: REFUTES

35695	Aparshakti Khurana	Yes	Yes	=	Aparshakti Khurana	=
35695	directed	Yes	Yes	=	directed	=
35695	Dangal	Yes	Yes	=	Dangal	=
Gold Verdict: REFUTES

141129	James VI	Yes	Yes	=	James VI	=
141129	I was a major single parliament	Yes	Yes	=	was a major single parliament	=
141129	for Scotland advocate	Yes	Yes	=	for Scotland advocate	=
Gold Verdict: NOT ENOUGH INFO

28499	Angela Bassett	Yes	Yes	=	Angela Bassett	=
28499	is alive	No	Yes	=	is born	#
Gold Verdict: SUPPORTS

165650	Tom Baker has reviewed commercials	Yes	Yes	=	Tom Baker has narrated commercials	<
Gold Verdict: NOT ENOUGH INFO

165882	Buffy Summers	Yes	Yes	=	Buffy Summers	=
165882	has been written	Yes	Yes	=	is wrote	=
165882	by Kristy Swanson	Yes	Yes	=	by Kristy Swanson	=
Gold Verdict: REFUTES

102734	Camden	Yes	Yes	=	Camden	=
102734	New Jersey	Yes	Yes	=	New Jersey	=
102734	is the home	Yes	Yes	=	is the home	=
102734	of a sports team	Yes	Yes	=	in an baseball team	<
Gold Verdict: NOT ENOUGH INFO

46970	Rachel Green	Yes	Yes	=	Rachel Green	=
46970	was played by Courtney Cox	Yes	Yes	=	was playing of to Courteney Cox	=
Gold Verdict: REFUTES

217680	The Pelican Brief	Yes	Yes	=	The Pelican Brief	=
217680	is based solely on a television series	Yes	Yes	=	is based simply on the television series	=
Gold Verdict: REFUTES

175630	Fabian Nicieza	Yes	Yes	=	Fabian Nicieza	=
175630	created	Yes	Yes	=	create	=
175630	settings for comic books	Yes	Yes	=	characters on comic book	<
Gold Verdict: NOT ENOUGH INFO

126359	Stanley Williams	Yes	Yes	=	Stanley Williams	=
126359	was an inmate	Yes	Yes	=	was the inmate	=
126359	in Los Angeles	Yes	Yes	=	in Los Angeles	=
126359	California	Yes	Yes	=	California	=
Gold Verdict: NOT ENOUGH INFO

34110	Halsey	Yes	Yes	=	Halsey	=
34110	's debut LP	Yes	Yes	=	the debut album	=
34110	is titled Room 93	Yes	Yes	=	titled Room 93	=
Gold Verdict: NOT ENOUGH INFO

151650	Daag is a painting	Yes	Yes	=	Durai is a film	<
Gold Verdict: REFUTES

63892	Joe Walsh	Yes	Yes	=	Joe Walsh	=
63892	was inducted	Yes	Yes	=	was inducted	=
63892	into the New Museum	Yes	Yes	=	of the New Museum	=
Gold Verdict: NOT ENOUGH INFO

165250	Phillip Glass has listened	Yes	Yes	=	Philip Glass has written	<
165250	to eleven concertos	Yes	Yes	=	eleven concertos	=
Gold Verdict: NOT ENOUGH INFO

196983	Diwali	Yes	Yes	=	Diwali	=
196983	is an American festival	Yes	Yes	=	is the Hindu festival	|
Gold Verdict: NOT ENOUGH INFO

79169	Viola Davis	Yes	Yes	=	Viola Davis	=
79169	appeared	Yes	Yes	=	appearances	=
79169	in the television series Law & Order Special Victims Unit in 2005	Yes	Yes	=	in television films Law & Order Special Victims Unit	|
Gold Verdict: NOT ENOUGH INFO

179739	Wentworth Miller made his screenwriting debut with the 2013 top-grossing film	Yes	Yes	=	Wentworth Miller made his screenwriting debut with the 2013 film	=
Gold Verdict: NOT ENOUGH INFO

41703	The Gifted	Yes	Yes	=	The Gifted	=
41703	is Swedish	No	Yes	=	is Filipino	#
Gold Verdict: REFUTES

29027	Match Point	Yes	Yes	=	Match Point	=
29027	explores the lives of two lovers	Yes	Yes	=	thriller starring is a by British-Luxembourgish thriller Goode	<
Gold Verdict: NOT ENOUGH INFO

225307	Michaela Watkins	Yes	Yes	=	Michaela Watkins	=
225307	is British	Yes	Yes	=	is American	|
Gold Verdict: NOT ENOUGH INFO

46726	Chaka Khan	Yes	Yes	=	Chaka Khan	=
46726	has released at least five studio albums	Yes	Yes	=	has achieved the three solo albums	!
Gold Verdict: NOT ENOUGH INFO

4863	Janelle Monáe	Yes	Yes	=	Janelle Monáe	=
4863	's full name	No	Yes	=	an also known	#
4863	is Janelle Monáe Robinson	Yes	Yes	=	is Janelle Monáe Robinson	=
Gold Verdict: SUPPORTS

37390	Taylor Lautner appeared on Modern Family	Yes	Yes	=	Taylor Lautner appearing in The Scooby-Doo Wife	|
Gold Verdict: NOT ENOUGH INFO

36092	Liverpool	Yes	Yes	=	Liverpool	=
36092	is in Europe	No	Yes	=	is in England	#
Gold Verdict: SUPPORTS

11441	The Bassoon King	Yes	Yes	=	The Bassoon King	=
11441	's working title	No	Yes	=	' s status	#
11441	was My Life	Yes	Yes	=	is My Life	=
11441	in Art, Faith, and Idiocy	Yes	Yes	=	in Art Faith Idiocy	=
Gold Verdict: REFUTES

7179	Taran Killam is a stage actor	Yes	Yes	=	Taran Killam recently the Broadway role	<
Gold Verdict: NOT ENOUGH INFO

195063	Albert S. Ruddy is born	Yes	Yes	=	Albert S. Ruddy is born	=
195063	in the north	Yes	Yes	=	in the North	=
Gold Verdict: NOT ENOUGH INFO

185425	CHiPs	Yes	Yes	=	CHiPs	=
185425	was created	Yes	Yes	=	is created	=
185425	in May 2017	Yes	Yes	=	on October 2015	|
